"","SRR1166442_Aligned.sortedByCoord.out.bam","SRR1166443_Aligned.sortedByCoord.out.bam","SRR1166444_Aligned.sortedByCoord.out.bam","SRR1166445_Aligned.sortedByCoord.out.bam","SRR1166446_Aligned.sortedByCoord.out.bam","SRR1166447_Aligned.sortedByCoord.out.bam"
"YJR042W",3764.51179714325,3720.00437663058,3652.4547287811,4011.31097505178,4241.2212252148,3995.21184122106
"YJR043C",1416.81470436806,1349.60348355958,1375.62931363664,1391.67931787511,1434.93796712829,1455.29269466117
"YNCJ0022C",0,0,0,0.87088818390182,0,1.14051151619214
"YJR044C",2667.74889927155,2559.04566477691,2521.9870750005,2653.59629634884,2584.73457981651,2442.97566768356
"YJR045C",17806.7848071714,17821.6418204598,17726.5500168127,26299.0813774671,26350.9587658992,25496.1349444753
"YJR046W",3183.93001401721,3235.16968299389,3089.49091725984,3048.97953184027,2975.52183176496,2828.46856015651
"YNCJ0023C",12.6849801355267,11.4597291223217,11.3500768451868,12.1924345746255,25.6422081331003,18.2481842590742
"YJR047C",18269.2986982667,19085.7380944144,19145.309622461,23194.3650018572,21935.3705253794,21963.9707788282
"YJR048W",110.261750408809,114.597291223217,112.365760767349,268.23356064176,246.165198077763,421.989260991092
"YJR049C",7598.30310118052,7689.47824107786,7959.80889152948,10227.710831743,8945.02788515072,9986.31883577837
"YJR050W",1614.89554802283,1775.37649633507,1599.22582748681,1611.14314021837,1566.22607276977,1554.51719656989
"YJR051W",3738.16606916946,3836.36470310339,3830.65093525053,3032.43265634614,3407.33661672637,3097.62927797785
"YNCJ0024W",0,0,0,0.87088818390182,0,0
"YJR052W",2512.60183453703,2613.69975751414,2682.02315851763,2940.11850885254,2950.90531195719,3031.47961003871
"YJR053W",670.352411777452,674.360982967392,666.249510812463,627.910380593212,600.027670314548,580.520361741799
"YJR054W",1430.47545220632,1513.56576177126,1684.35140382572,1356.84379051903,1321.08656301733,1422.2178606916
"YNCJ0025W",3.90307081093131,0.881517624793977,2.27001536903735,1.74177636780364,1.02568832532401,1.14051151619214
"YJR055W",603.024440288887,694.635888337654,641.279341753052,559.98110224887,605.156111941168,539.461947158882
"YNCJ0026W",0.975767702732827,0,0,0,1.02568832532401,2.28102303238428
"YJR056C",1570.98600139985,1702.21053347717,1641.22111181401,1953.40219649178,1974.45002624873,1919.48088175137
"YNCJ0027C",0,0.881517624793977,1.13500768451868,1.74177636780364,2.05137665064803,1.14051151619214
"YJR057W",1544.64027342606,1537.3667376407,1544.74545862992,1340.2969150249,1302.6241731615,1370.89484246295
"YJR058C",2587.73594764746,2529.95558315871,2561.71234395865,2350.52720835101,2137.53446997524,2210.31131838037
"YJR059W",8284.2677962017,7998.89092738054,7654.49182439395,9417.78482071428,9531.72160723606,8511.63744534194
"YJR060W",2241.3384131773,2234.64717885273,2107.70927015118,2082.29364770925,2103.68675523955,1993.61413030386
"YJR061W",1994.4691843859,2045.12088952203,2140.62449300222,2228.60286260476,2244.20605580894,2231.98103718802
"YJR062C",1845.17672586778,1783.31015495821,1823.95734902151,1597.20892927594,1622.63893066259,1446.16860253163
"YJR063W",1779.80028978468,1916.41931630211,1906.81290999138,2232.08641534036,2210.35834107325,2414.46287977876
"YJR064W",6147.33652721681,6501.19248285558,6367.39311014977,7222.27570909779,7181.86965391874,7234.26454720674
"YJR065C",8376.96572796132,8116.13277147814,7669.24692429269,7649.88180739358,7344.95409764526,7309.53830727542
"YJR066W",2172.05890628327,2238.17324935191,2284.77046893609,2765.94087207218,2602.17128134702,2771.4429843469
"YJR067C",687.916230426643,679.650088716156,633.334287961421,613.976169650783,620.541436821028,618.15724177614
"YJR068W",3080.49863752753,3140.84729714094,3206.39670876526,2913.99186333549,2849.36216775011,3006.38835668248
"YJR069C",1529.02799018234,1591.13931275313,1755.85688795039,1166.11927824454,1257.49388684724,1272.81085207043
"YJR070C",7889.0818765949,9084.92064112672,9041.47121487577,19741.2933526864,18330.0760618654,19023.7320900849
"YJR072C",4108.95779620793,4345.00037260951,4120.07789480279,4982.35130010231,5160.23796470511,5051.32550521499
"YJR073C",22469.9786585315,19719.5492666413,20991.9671251729,30841.634144699,20871.7317320184,26679.9858982827
"YJR074W",2461.86191399492,2131.50961675184,2304.06559957291,2401.03872301732,1731.36189314694,2283.30405541666
"YJR075W",4192.87381864296,3945.67288857784,3998.6320725593,3208.3520694943,3404.2595517504,3316.60748908674
"YJR076C",3937.22268052696,3972.99993494645,3964.58184202374,4219.45325100432,4045.31475507791,4177.69368381181
"YJR077C",5485.76602476395,5273.23843151757,5419.66169357668,22860.8148274228,21289.1868804252,24271.2255760849
"YJR078W",4251.41988080693,4045.28438017956,3927.12658843462,5289.77482901965,5998.22532649483,5825.73282470945
"YJR079W",149.292458518122,131.346126094303,123.715837612536,190.724512274498,219.497301619339,231.523837787004
"YJR080C",1553.42218275066,1635.21519399283,1651.43618097467,2323.52967465005,2282.15652384593,2391.65264945492
"YJR082C",1822.73406870492,1816.80782470039,1732.0217265755,2606.56833441815,2544.73273512888,2600.36625691808
"YJR083C",1466.57885720744,1480.06809202909,1510.69522809436,1184.40793010647,1308.77830311344,1192.97504593698
"YJR084W",2891.19970319737,2962.78073693256,2876.10947257033,2164.15713699602,2160.09961313237,2158.98830015172
"YJR085C",5690.67724233785,5394.00634611434,5449.17189337416,9816.65160894131,8290.638733594,9046.53734643605
"YJR086W",1842.24942275958,1700.44749822758,1669.59630392697,1679.07241856271,1687.257295158,1669.70885970529
"YJR088C",3877.70085066025,3753.50204637275,3883.99629642291,2996.72624080616,3239.12373137323,3316.60748908674
"YJR089W",2153.51931993135,2119.16837000472,2232.56011544824,2185.92934159357,2289.3363421232,2254.79126751186
"YJR090C",2657.99122224422,2752.0980246068,2742.17856579712,2731.10534471611,2666.78964584244,2782.84809950882
"YJR091C",4313.86901378183,4258.6116453797,4365.23955465883,4787.2723469083,4612.52039898209,5002.28351001872
"YJR092W",3433.72654591682,3521.66291105194,3532.14391422212,3558.44911942283,3080.14204094801,3734.03470401306
"YJR093C",2355.50323439704,2391.55731606606,2381.24612212018,2098.84052320339,2162.15098978302,2168.11239228126
"YJR094C",314.19720027997,297.07143955557,297.372013343893,276.071554296877,288.218419416048,293.11145966138
"YNCJ0028C",534.720701097589,486.597728886275,522.103534878591,759.414496362387,774.39468561963,759.580669783965
"YJR094W-A",9029.75432108958,10128.6375088828,9133.40683732179,15385.9815449934,14382.2016976933,15214.4236260031
"YJR095W",226.378107034016,232.72065294561,225.866529219217,353.580602664139,407.198265153633,376.368800343406
"YJR096W",4285.57175040258,3872.50692571994,3855.62110430994,4391.01822323297,4693.54977668269,4153.74294197177
"YJR097W",858.675578404887,895.62190679068,915.951201406572,735.900515397038,734.392840931994,735.62992794393
"YJR098C",1067.48986678971,1005.81160988993,939.786362781464,589.591300501532,578.488215482744,545.164504739843
"YJR099W",1268.49801355267,1207.67914596775,1283.69369119062,1093.83555898069,1037.9965852279,1162.18123499979
"YJR100C",1921.28660668094,1865.29129406405,1806.93223375373,2148.48114968579,1959.06470136887,2072.30942492112
"YNCJ0029W",0.975767702732827,1.76303524958795,1.13500768451868,0,2.05137665064803,0
"YJR101W",1723.20576302617,1819.45237757477,1809.20224912277,1848.89561442356,1786.74906271443,1809.99177619693
"YJR102C",1191.41236503678,1165.36629997764,1217.86324548854,1234.04855658888,1181.59295077326,1149.63560832168
"YJR103W",4039.6782893139,4079.66356754652,4075.81259510657,3550.61112576772,3481.1861761497,3683.85219730061
"YJR104C",14865.8209511346,13383.2005796222,13243.2696629639,28174.9745255917,25787.8558752964,26189.5659463201
"YJR105W",11309.1476746735,11211.1411521298,11429.5273831031,10929.6467079678,10020.9749384156,10963.737205155
"YJR106W",812.814496376445,900.911012539444,877.360940132937,744.609397236056,721.058892702782,790.374480721153
"YJR107W",999.186127598414,997.877951266782,964.756531840875,822.118445603318,999.020428865589,887.317959597484
"YJR107C-A",630.345935965406,645.270901349191,573.178880681931,620.072386938096,694.390996244357,666.058725456209
"YJR108W",277.118027576123,231.839135320816,240.621629117959,171.564972228658,212.317483342071,165.37416984786
"YJR109C",35064.2123977041,36107.8434291861,33296.5854330399,9241.86540756611,8220.89192747197,9638.46282333977
"YJR110W",2001.29955830503,2127.10202862787,2111.11429320474,2035.26568577855,1895.47202519878,2040.37510246774
"YJR111C",5629.20387706568,6002.25350722219,5821.45441389629,2072.71387768633,2120.09776844474,2100.82221282592
"YJR112W",3153.6812152325,3199.90897800214,3308.54740037194,2094.48608228388,1957.01332471822,2136.17806982788
"YJR112W-A",1759.30916802729,1663.42375798623,1670.73131161149,2380.13740660367,2246.25743245959,2441.83515616737
"YJR113C",3406.4050502403,3371.80491483696,3517.38881432338,4436.30440879587,3978.64501393185,4068.20457825736
"YJR115W",150.268226220855,149.857996214976,166.846129624245,901.369270338383,882.091959778652,835.994941368838
"YJR116W",2293.05410142214,2398.60945706441,2424.37641413189,1652.07488486175,2088.30143035969,1765.51182706543
"YJR117W",3131.23855806964,3003.33054767308,3017.98543313516,3096.87838195487,3190.91638008301,2985.85914939102
"YJR118C",1904.69855573448,1826.50451857312,1844.38748734285,1927.27555097473,1963.16745467016,1921.76190478375
"YJR119C",2157.42239074228,2122.6944405039,2109.97928552022,1895.05268817036,1969.32158462211,1947.99366965617
"YJR120W",465.441194203558,429.299083274667,416.547820218354,1092.96467079678,1068.76723498762,1111.99872828734
"YJR121W",19865.6546599376,19598.7813520445,19048.8339692769,53140.7260935051,51948.0366126853,53899.4337437243
"YJR122W",1989.59034587223,1993.99286728398,1983.99343253865,1748.74347327485,1659.56371037425,1589.87305357184
"YJR123W",58108.9182331453,62718.2159688419,60316.5783706915,75260.4150764274,73098.7555691918,77815.9602382735
"YJR124C",2249.14455479917,2372.16392832059,2333.5757993704,1907.24512274498,1975.47571457405,1910.35678962183
"YJR125C",4985.19719326201,4544.22335581295,4654.66651421109,5337.67367913425,5128.44162662007,5189.32739867423
"YJR126C",3679.62000700549,3896.30790158938,3721.69019753674,4723.69750948347,4896.63606509684,4583.71578357621
"YJR127C",5532.60287449513,5663.7507393013,5681.84846870049,3699.53300521493,3552.98435892238,3624.54559845862
"YJR128W",50.739920542107,39.668293115729,41.995284327191,34.8355273560728,35.8990913863405,45.6204606476856
"YNCJ0030W",87.8190932459544,67.8768571091362,76.0455148627513,140.212997608193,152.827560473278,114.051151619214
"YJR129C",344.445999064688,378.171061036616,316.667143980711,398.866788227033,529.255175867191,499.544044092157
"YJR130C",7660.75223415542,7610.1416548464,6891.7666603974,3386.88414719418,3294.51090094073,3357.66590366966
"YJR131W",1284.1102967964,1324.92099006535,1297.31378340485,923.141474935929,894.40021968254,869.06977533841
