"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009066","aspartate family amino acid metabolic process","25/295","63/6447",0.396825396825397,8.67231638418079,13.3998005556666,6.07279797495234e-18,2.3340666999382e-16,2.03723611699774e-16,"YDL182W/YDR158W/YDR502C/YER052C/YER091C/YGL202W/YGL184C/YGL125W/YGR204W/YHR208W/YIL046W/YIR017C/YIR034C/YJR130C/YJR139C/YKL001C/YKR069W/YLL062C/YLR180W/YLR303W/YNL277W/YNL097C-B/YOL064C/YPR145W/YPR167C",25
"GO:0015074","DNA integration","19/295","46/6447",0.41304347826087,9.02675018422992,11.9630727589486,2.71075953903384e-14,9.98463096877465e-13,8.71485413206932e-13,"YAR009C/YBL100W-B/YBL005W-B/YBR012W-B/YDR098C-B/YDR210C-D/YDR261W-B/YDR261C-D/YDR365W-B/YGR161C-D/YJR027W/YLR227W-B/YMR045C/YNL284C-B/YNL054W-B/YOL103W-B/YOR192C-B/YPR158W-B/YPR158C-D",19
"GO:0006526","L-arginine biosynthetic process","10/295","12/6447",0.833333333333333,18.2118644067797,13.0674924751284,2.1113923847164e-12,7.46588347235719e-11,6.51642365472472e-11,"YER069W/YHR018C/YJL088W/YJL071W/YJR109C/YMR062C/YOL140W/YOL058W/YOR130C/YOR303W",10
"GO:0009070","serine family amino acid biosynthetic process","13/295","24/6447",0.541666666666667,11.8377118644068,11.6472193768115,4.71691529840404e-12,1.60375120145737e-10,1.39979713106484e-10,"YAL012W/YDR158W/YER052C/YGR155W/YIL074C/YIL046W/YIR017C/YJR139C/YKL001C/YLR058C/YLR303W/YOR184W/YPR167C",13
"GO:0170041","non-proteinogenic amino acid metabolic process","15/295","36/6447",0.416666666666667,9.10593220338983,10.67921485536,1.32630706031779e-11,4.34242756044787e-10,3.79018742773076e-10,"YAL012W/YDL170W/YER069W/YGL184C/YGR155W/YHR018C/YHR112C/YJL088W/YJL071W/YJL060W/YJR130C/YLR303W/YMR062C/YOL140W/YOL058W",15
"GO:0009092","homoserine metabolic process","10/295","15/6447",0.666666666666667,14.5694915254237,11.5208409477412,8.4935414821765e-11,2.68153238223001e-09,2.34051349865992e-09,"YAL012W/YDR158W/YER052C/YGL184C/YGR155W/YHR112C/YJR130C/YJR139C/YLR303W/YNL277W",10
"GO:0006278","RNA-templated DNA biosynthetic process","20/295","76/6447",0.263157894736842,5.75111507582516,9.12318619127438,9.12736537743212e-11,2.78227275643103e-09,2.42844240350553e-09,"YAR009C/YBL100W-B/YBL005W-B/YBR012W-B/YDR098C-B/YDR210C-D/YDR261W-B/YDR261C-D/YDR365W-B/YGR161C-D/YIL009C-A/YJR027W/YLR227W-B/YMR045C/YNL284C-B/YNL054W-B/YOL103W-B/YOR192C-B/YPR158W-B/YPR158C-D",20
"GO:0006534","cysteine metabolic process","10/295","16/6447",0.625,13.6588983050847,11.1010649263973,2.1738765310327e-10,6.40568951144303e-09,5.59105788507709e-09,"YAL012W/YGL184C/YGR155W/YHR112C/YIL046W/YIR017C/YJR130C/YKL001C/YLR303W/YPR167C",10
"GO:0006525","arginine metabolic process","10/295","17/6447",0.588235294117647,12.8554336989033,10.7172760083354,5.06718868058735e-10,1.44496606246426e-08,1.26120519622089e-08,"YER069W/YHR018C/YJL088W/YJL071W/YJR109C/YMR062C/YOL140W/YOL058W/YOR130C/YOR303W",10
"GO:0000103","sulfate assimilation","8/295","10/6447",0.8,17.4833898305085,11.4222791676114,7.28001809266564e-10,2.01110499809888e-08,1.75534646773813e-08,"YBR213W/YFR030W/YJR010W/YJR137C/YKL001C/YKR069W/YOL064C/YPR167C",8
"GO:0009073","aromatic amino acid family biosynthetic process","11/295","24/6447",0.458333333333333,10.0165254237288,9.69000199863833,2.24514447325043e-09,6.01426580107084e-08,5.24941275563816e-08,"YBR248C/YCL030C/YDR354W/YER055C/YFR025C/YGL202W/YGL026C/YGR204W/YIL116W/YKL211C/YOR202W",11
"GO:0006766","vitamin metabolic process","16/295","58/6447",0.275862068965517,6.02875511396844,8.42376097351003,3.45395754606151e-09,8.72370991633821e-08,7.61428836470101e-08,"YBR092C/YBR240C/YBR256C/YCR020C/YEL029C/YGR144W/YGR267C/YMR020W/YMR095C/YMR096W/YOL143C/YOL055C/YOR143C/YPL258C/YPL214C/YPR121W",16
"GO:0006767","water-soluble vitamin metabolic process","16/295","58/6447",0.275862068965517,6.02875511396844,8.42376097351003,3.45395754606151e-09,8.72370991633821e-08,7.61428836470101e-08,"YBR092C/YBR240C/YBR256C/YCR020C/YEL029C/YGR144W/YGR267C/YMR020W/YMR095C/YMR096W/YOL143C/YOL055C/YOR143C/YPL258C/YPL214C/YPR121W",16
"GO:0072527","pyrimidine-containing compound metabolic process","14/295","44/6447",0.318181818181818,6.95362095531587,8.67688344723611,4.31755073437527e-09,1.06019856921882e-07,9.25369791899728e-08,"YBR092C/YBR240C/YCR020C/YER037W/YGL224C/YGR144W/YKL216W/YLR420W/YOL055C/YOR143C/YOR303W/YPL258C/YPL214C/YPR121W",14
"GO:0009084","glutamine family amino acid biosynthetic process","11/295","26/6447",0.423076923076923,9.24602346805737,9.22524482760432,6.39962915373052e-09,1.52899247889129e-07,1.33454570972531e-07,"YDL066W/YER069W/YHR018C/YJL088W/YJL071W/YJR109C/YMR062C/YOL140W/YOL058W/YOR130C/YOR303W",11
"GO:0071897","DNA biosynthetic process","21/295","105/6447",0.2,4.37084745762712,7.6255052695049,7.13625409010114e-09,1.66011805674984e-07,1.44899563657732e-07,"YAR009C/YBL100W-B/YBL005W-B/YBR012W-B/YDL059C/YDR098C-B/YDR210C-D/YDR261W-B/YDR261C-D/YDR365W-B/YGR161C-D/YIL009C-A/YJR027W/YLR227W-B/YMR045C/YNL284C-B/YNL054W-B/YOL103W-B/YOR192C-B/YPR158W-B/YPR158C-D",21
"GO:0042723","thiamine-containing compound metabolic process","9/295","17/6447",0.529411764705882,11.569890329013,9.55514871162796,1.37169397466962e-08,3.07482414194525e-07,2.68378911174788e-07,"YBR092C/YBR240C/YCR020C/YGR144W/YOL055C/YOR143C/YPL258C/YPL214C/YPR121W",9
