"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006164","purine nucleotide biosynthetic process","21/594","70/6447",0.3,3.25606060606061,6.0456177561323,6.42903470711339e-07,1.00207220968207e-05,8.51790703651234e-06,"YBL099W/YBR039W/YDL004W/YDR298C/YDR322C-A/YDR377W/YDR399W/YGR204W/YHR216W/YJL116C/YJR121W/YKL067W/YKL016C/YLR295C/YML081C-A/YMR120C/YOL077W-A/YPL271W/YPL188W/YPL078C/YPR020W",21
"GO:0008643","carbohydrate transport","15/594","39/6447",0.384615384615385,4.17443667443667,6.33412793559071,7.58962735575729e-07,1.16740452353688e-05,9.92328008841397e-06,"YBR298C/YCL040W/YDR277C/YDR342C/YDR343C/YDR345C/YDR536W/YEL069C/YFL011W/YFR053C/YHR092C/YHR094C/YHR096C/YNL318C/YNR072W",15
"GO:0006066","alcohol metabolic process","31/594","133/6447",0.233082706766917,2.52977139819245,5.67870331506801,8.2006469582829e-07,1.24500731093931e-05,1.05829264916187e-05,"YBR145W/YBR240C/YCR020C/YDL246C/YDL085W/YDL066W/YDR216W/YEL070W/YER024W/YER073W/YGL256W/YGR087C/YGR144W/YGR267C/YHL032C/YIL155C/YJR159W/YKL150W/YLR070C/YLR134W/YMR015C/YMR101C/YMR145C/YNR073C/YOL055C/YOR143C/YPL258C/YPL214C/YPL201C/YPL061W/YPR121W",31
"GO:0009259","ribonucleotide metabolic process","25/594","95/6447",0.263157894736842,2.85619351408825,5.80602524421083,8.8721522035732e-07,1.32968537512527e-05,1.13027148180474e-05,"YBL099W/YBR039W/YCL040W/YDL004W/YDR298C/YDR322C-A/YDR377W/YDR399W/YDR516C/YFR053C/YGL248W/YHR216W/YJL116C/YJR121W/YKL216W/YKL067W/YKL016C/YLR295C/YLR420W/YML081C-A/YMR120C/YOL077W-A/YPL271W/YPL078C/YPR020W",25
"GO:0015755","fructose transmembrane transport","10/594","18/6447",0.555555555555556,6.0297418630752,6.80705637554494,9.05564563045691e-07,1.34000629645622e-05,1.13904456697553e-05,"YDR342C/YDR343C/YDR345C/YEL069C/YFL011W/YFR053C/YHR092C/YHR094C/YHR096C/YNR072W",10
"GO:0046164","alcohol catabolic process","9/594","15/6447",0.6,6.51212121212121,6.80832818163793,1.35947967732274e-06,1.98653967848786e-05,1.68861686235878e-05,"YDL246C/YDR216W/YER073W/YHL032C/YIL155C/YJR159W/YLR070C/YOL055C/YPL061W",9
"GO:0005975","carbohydrate metabolic process","48/594","265/6447",0.181132075471698,1.96592338479131,5.1150540593994,2.83856085713605e-06,4.02032772400358e-05,3.41739621940424e-05,"YBR105C/YBR145W/YBR298C/YBR299W/YCL040W/YDL246C/YDL085W/YDL066W/YDL049C/YDR261C/YDR516C/YEL070W/YEL040W/YEL011W/YER054C/YFR017C/YFR053C/YGL028C/YGR043C/YGR256W/YGR282C/YGR288W/YGR292W/YHL032C/YHR043C/YIL162W/YIL155C/YIL045W/YIL024C/YJL089W/YJR159W/YKL127W/YKR097W/YLR070C/YLR134W/YLR308W/YMR105C/YMR145C/YMR280C/YNL117W/YNL066W/YNR071C/YNR073C/YOL157C/YOR047C/YOR178C/YPL201C/YPR184W",48
"GO:0006278","RNA-templated DNA biosynthetic process","21/594","76/6447",0.276315789473684,2.99900318979266,5.5842595004254,2.85056532313307e-06,4.02032772400358e-05,3.41739621940424e-05,"YAR009C/YBL100W-B/YBL005W-B/YBR012W-B/YDR098C-B/YDR210C-D/YDR261W-B/YDR261C-D/YDR365W-B/YGR161C-D/YIL009C-A/YJR027W/YLR227W-B/YMR045C/YNL284C-B/YNL054W-B/YOL103W-B/YOR192C-B/YPR158W-B/YPR158C-D/Q0055",21
"GO:0015761","mannose transmembrane transport","9/594","16/6447",0.5625,6.10511363636364,6.51291276479177,2.85446707521212e-06,4.02032772400358e-05,3.41739621940424e-05,"YDR342C/YDR343C/YDR345C/YEL069C/YFL011W/YHR092C/YHR094C/YHR096C/YNR072W",9
"GO:0009073","aromatic amino acid family biosynthetic process","11/594","24/6447",0.458333333333333,4.97453703703704,6.21401531411732,3.02985565319962e-06,4.21654911736947e-05,3.58419014614091e-05,"YBR248C/YCL030C/YDR354W/YER055C/YFR025C/YGL202W/YGL026C/YGR204W/YIL116W/YKL211C/YOR202W",11
"GO:0009072","aromatic amino acid metabolic process","14/594","38/6447",0.368421052631579,3.99867091972355,5.90574351245862,3.26283688318118e-06,4.48736037228094e-05,3.8143876380471e-05,"YBR248C/YCL030C/YDR354W/YER055C/YFR025C/YGL202W/YGL026C/YGR087C/YGR204W/YIL116W/YKL211C/YLR134W/YMR110C/YOR202W",14
