"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"YBL102W",3857.76771195659,-0.491951453088568,0.0542358480631137,-9.07059575275913,1.18368027605233e-19,5.95518507011508e-19,"Not Significant"
"YBL101C",2913.66230265168,0.466926931288939,0.0487527727263864,9.57744360324812,9.94766065425203e-22,5.37752819956741e-21,"Not Significant"
"YBL100W-C",60.6449555955724,0.229978679575891,0.227373152876232,1.01145925394753,0.311796673473805,0.375344937333386,"Not Significant"
"YBL100W-B",492.931422036092,-1.23738691676857,0.106841536182083,-11.58151558828,5.11339341259167e-31,3.92296063269791e-30,"Down"
"YNCB0002W",0.170948054220669,0.982279193870685,4.0804728567969,0.240726805040374,0.809766862373562,0.847624000170204,"Not Significant"
"YBL099W",22375.2430769462,1.75084372663511,0.0510642779826808,34.2870553702715,1.22369852394018e-257,7.88411477567173e-256,"Up"
"YBL098W",5703.60633341772,-0.614844610269708,0.0713631220089965,-8.61571905713706,6.95039968262311e-18,3.23157758439487e-17,"Not Significant"
"YBL097W",397.370063455593,0.173003752731886,0.0913729385724843,1.8933806380173,0.058307268397424,0.0817026392945707,"Not Significant"
"YBL095W",1093.21703210019,0.579288602691322,0.071743386970946,8.07445295168344,6.77798281654538e-16,2.86453704843825e-15,"Not Significant"
"YBL093C",7446.65696183488,0.138696729769499,0.0731765314779304,1.89537173965849,0.0580431699724252,0.0813867588731718,"Not Significant"
"YBL092W",37841.9008844029,0.417333158988979,0.0519808317155146,8.0285971812263,9.85934974924777e-16,4.15012895445003e-15,"Not Significant"
"YBL091C-A",1987.76673258876,0.225120802655404,0.0622196644849408,3.61816162975117,0.000296703088807322,0.00055458357096786,"Not Significant"
"YBL091C",7332.05302668251,-0.51130563148646,0.0401552859110113,-12.7332085897625,3.86618323685863e-37,3.38572551421989e-36,"Not Significant"
"YBL090W",2155.27330472415,0.430741657956689,0.0620903424335705,6.93733745175481,3.99558636635799e-12,1.37557973376142e-11,"Not Significant"
"YBL089W",1219.70783322237,-0.38928713290001,0.0601472299588695,-6.47223709497871,9.6562441510461e-11,3.07461046745865e-10,"Not Significant"
"YBL088C",2363.28017472339,0.272890085909383,0.0638867764731541,4.27146431506142,1.94193605380386e-05,4.08576615918613e-05,"Not Significant"
"YBL087C",11491.0373343964,0.340507905388249,0.0580181479902987,5.86898956935313,4.38459017146423e-09,1.27011302737567e-08,"Not Significant"
"YBL086C",1895.03134352185,0.245768482390334,0.0710809958952361,3.45758355373304,0.000545043198647569,0.0009966414005968,"Not Significant"
"YBL085W",3918.96764784745,-0.00432162377976086,0.0531172006451881,-0.081360156922207,0.935155534194312,0.94989897730098,"Not Significant"
"YBL084C",1930.67974989061,0.0114715159048982,0.0566537336222053,0.202484729098277,0.839537795569911,0.871132562239675,"Not Significant"
"YBL082C",1494.14635272874,-0.369973257395331,0.065024968638541,-5.68971066255991,1.2725480943821e-08,3.57582050197088e-08,"Not Significant"
"YBL081W",914.64136815421,-0.632053109017823,0.0762135990744085,-8.29318017642415,1.10260131012798e-16,4.8413245286148e-16,"Not Significant"
"YBL080C",1500.63132181547,0.00661419137127048,0.065814802354552,0.100497017914588,0.919949750213142,0.936864955297706,"Not Significant"
"YBL079W",3136.47735239117,0.197840560148049,0.0611776790569684,3.23386835194942,0.00122125735972103,0.00214612273010815,"Not Significant"
"YBL078C",2143.6328722119,0.412026660086169,0.0892009362687576,4.61908447737314,3.85436920777896e-06,8.63915057789007e-06,"Not Significant"
"YBL076C",17986.1627999488,-0.37257396501357,0.0499429554477346,-7.45999033644433,8.65288261307924e-14,3.28528567762972e-13,"Not Significant"
"YBL075C",7862.42909914687,2.50902427442849,0.0535653805334572,46.8404079172244,0,0,"Up"
"YBL074C",778.759720858387,-0.489378063559914,0.0704845961867119,-6.9430498298318,3.83723990618594e-12,1.3225072471429e-11,"Not Significant"
"YNCB0003W",23.0943281018472,0.587658004212975,0.365908025718102,1.60602655014108,0.108268076530581,0.14483149051146,"Not Significant"
"YBL072C",12117.6150418454,0.309864551112789,0.0568990413640875,5.44586593524514,5.15539567588477e-08,1.37578902356451e-07,"Not Significant"
"YBL071C-B",61.8140657710137,-0.569000060743275,0.228430598961499,-2.4909099889861,0.0127416394953316,0.0196740285935638,"Not Significant"
"YBL071W-A",823.741124175165,-0.221990590035052,0.0848711959931407,-2.61561755360432,0.00890662564727274,0.0140520825429485,"Not Significant"
"YBL071C",630.74965624884,-0.224407278538807,0.0757812631899715,-2.96125017045776,0.00306392954651979,0.00515609039358368,"Not Significant"
"YBL069W",1141.48612752528,-0.439236877228041,0.0739993883501303,-5.93568253766881,2.92625543800999e-09,8.55784012764941e-09,"Not Significant"
"YBL068W",1887.78425558983,-0.0901544052788269,0.0567206663310857,-1.5894454545471,0.111959859366893,0.149119764481565,"Not Significant"
"YBL067C",3063.05244241457,0.33328020180978,0.0572476236019175,5.82172989620161,5.82416209203287e-09,1.66850088244535e-08,"Not Significant"
"YBL066C",1628.07204301842,0.922402648781795,0.0694638043760679,13.2788962117311,3.06884439398573e-40,2.92699146580452e-39,"Not Significant"
"YBL064C",15613.4623158621,1.49021614034471,0.0579190745946895,25.7292809108754,5.49890801569804e-146,1.71881708965928e-144,"Up"
"YBL063W",893.145678545823,-0.000769094199346595,0.0716747882286499,-0.0107303309623058,0.991438598886478,0.994589023414239,"Not Significant"
"YBL061C",3286.08598793979,-0.480550575579731,0.048722950624365,-9.86292023413338,6.02704904326354e-23,3.42527341666661e-22,"Not Significant"
"YBL060W",2024.62911939719,-0.281865273903791,0.054312024386382,-5.18973978761256,2.1058815791753e-07,5.34211984367731e-07,"Not Significant"
"YBL059C-A",1514.83914754289,0.607301417997582,0.0632588964140877,9.60025312522423,7.97483328737139e-22,4.33704542432928e-21,"Not Significant"
"YBL059W",800.424810772659,0.527719979310137,0.0688447429482015,7.66536349343611,1.78325437647814e-14,7.0239975876999e-14,"Not Significant"
"YBL058W",7870.52873550806,0.174817389099405,0.052772635778389,3.31265222062293,0.000924158197771105,0.00164648274851207,"Not Significant"
