"","SRR1166442_Aligned.sortedByCoord.out.bam","SRR1166443_Aligned.sortedByCoord.out.bam","SRR1166444_Aligned.sortedByCoord.out.bam","SRR1166445_Aligned.sortedByCoord.out.bam","SRR1166446_Aligned.sortedByCoord.out.bam","SRR1166447_Aligned.sortedByCoord.out.bam"
"YEL059W",6.86212536283751,6.95089266459134,6.90676636598974,6.1365860520514,6.17269111653383,6.19397348870339
"YEL058W",7.11192055712326,7.0989854087965,7.11586649434495,6.93931959255695,6.82658401624302,6.96413339830725
"YEL057C",4.0534539533119,4.08872236362668,4.11364371523848,4.44971682550594,3.94804495690297,4.18037025205555
"YEL056W",5.91890378335519,5.95340316633927,5.92700552340048,5.64286165822856,5.61399514258114,5.61724591514821
"YEL055C",4.89388778552463,4.92236450021843,4.82815228548231,4.97964462008347,4.98708634042665,5.04684052823812
"YNCE0001C",1.37196141905395,1.88994753931165,1.87267434342917,1.47686123773298,1.23333864183725,1.82453113757985
"YEL054C",9.23647183252277,9.37738630534116,9.22969987782263,9.42715648947342,9.45055926082404,9.43536220336756
"YEL053C",5.05449342662038,5.17623651169675,5.1610179383439,5.04515871117163,5.12287685760383,5.16616762787518
"YEL052W",5.95335495390005,5.97247938491622,6.06916821457501,5.93407956584775,5.84489193814201,5.91251057592414
"YEL051W",8.84421123941304,8.82828939261266,8.80764704501316,8.52480832793474,8.55279902192664,8.50750981326613
"YEL050C",5.90380260257128,5.95487758612108,5.98282242374859,6.38802183459565,6.40833784546942,6.35637871729043
"YNCE0002W",3.29749435403101,3.40967167619793,3.54546212740242,4.47898888247683,4.48109590060625,4.11638371241668
"YNCE0003W",1.57997218842982,0.924029634881839,1.34437801017975,1.14967825377039,1.29324892421152,1.58026061554882
"YNCE0004C",0,0.821137909968584,0.57840413743947,0.475584062106618,0.550769612870307,1.33943474918177
"YEL049W",6.32145152840893,6.47148469676016,6.41302432448667,8.23472370366839,7.65390085722406,8.17881860934534
"YEL048C",5.75635409323974,5.81892535976623,5.6715689434137,5.36129112925389,5.39434930469322,5.38813351917041
